Timestamp,Input,Output,Coordinates,Exchanges_Available,Category,Tags,Texture,Name
2025-12-26T16:27:02.256717,1 Diamond,1 Player Head,"3378,56,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjIwNGI0MTM2MjAzNDM3YzU1MTllNTZkODU0MzI2NTdjZDRlY2JkYTc3MTBiMjcwNDQwYjBmM2JiMjFlMDc0ZiJ9fX0=,Trick or Treat Basket (Black Cat)
2025-12-26T16:27:04.040195,1 Diamond,1 Player Head,"3379,56,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDFmYjg5M2IwNjY2MmVkYWZiNzkxOWJjNDUxZjY3YmQyNmMyN2MxNzNiOWM2YTk3YzljMTU2NmZkMzFhYTA2In19fQ==,Trick or Treat Basket (Orange Cat)
2025-12-26T16:27:05.371507,1 Diamond,1 Player Head,"3380,56,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjZmZTBmOTM1ZTJhZGRjOGVmZTAwNzMxNGY0NWFlODYzYmVlM2I2OWRlNzkyODlhN2Y4ZTRhMzI4ZTZhZDgwMiJ9fX0=,Trick or Treat Basket (Steve)
2025-12-26T16:27:06.699894,1 Diamond,1 Player Head,"3381,56,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMWM1NTI2M2EyM2Y4YWY4MjQzMjYzMGM2MTlkOTM5OTZkZWRiMTk0NDhjMWM3ZTIwN2E4NTkzZmMyYjU2NWYzIn19fQ==,Trick or Treat Basket (Creeper)
2025-12-26T16:27:08.009199,1 Diamond,1 Player Head,"3382,56,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMmM0MmI5NWVlMWE3OGIwOGI4ZjllN2FjZmVkZjMzYWQ2ZTRlY2QwODE5MTI1MThiYTk5ZjA0MWE3ZWYyMWYxYiJ9fX0=,Trick or Treat Basket (Green Pumpkin Creeper)
2025-12-26T16:27:09.384192,1 Diamond,1 Player Head,"3383,56,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjJmMjJlZTQyZWI1MzI1NTkzYzQ4ZWJkZWE0ZjY4ZTY5MjFkNDUxOTJhMWJkMWM5NjIwM2NmZGMwODc0YzUwZiJ9fX0=,Trick or Treat Basket (Squid)
2025-12-26T16:27:13.197766,1 Diamond,1 Player Head,"3383,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTc4NWQ1MmIyMzlkYmVhNWI2MTk1YmFkMmI2MmM3YzE3MTE0N2MyODM1YjI5NDk0MWIyODY4YWUzNzM1Mjc5NiJ9fX0=,Eye (White/Blue)
2025-12-26T16:27:14.675765,1 Diamond,1 Player Head,"3382,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzk5MDJjODdmNjVlNDViNzFjNThhN2FlYjRmZmRiM2IzNDY5NDQ5Nzk0NDcwNTlkNTk5ZGQ4OTdkYzA0Nzk3MyJ9fX0=,Eye (Mystic)
2025-12-26T16:27:16.204221,1 Diamond,1 Player Head,"3381,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzE0MDhlZGU4YjRmNDQ0MDE1YzU5YWJkNWNkMzJiODc2OWRlNTE4ODFlZGFiY2MxNWFiYjY1MTlmNWI0OSJ9fX0=,Eye (Green)
2025-12-26T16:27:17.678443,1 Diamond,1 Player Head,"3380,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvODk3NWU1MWJmZTQ4Zjg3NmU3NzQ4OTM1ZDY5MjIzNGRiZmY1ZGY3Mzk4ZDc2OThhZGNlMzQ2Nzg4ZjNjZTdkOCJ9fX0=,Eye (Bloody)
2025-12-26T16:27:19.052838,1 Diamond,1 Player Head,"3379,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzVhYmVkYzc1ZDRkODdjN2U4ZjIxMTRlZmJkYTk1NmU5ODNhYjllZTMyZWZjMmExY2I3YTJlZDJkY2YyNyJ9fX0=,Eye (Orange)
2025-12-26T16:27:20.633257,3 Iron Ingot,1 Player Head,"3378,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDU1NTYwODNjOWNkZTE5ZjU0YmY3OGE0MjFjYjk3MzFmNjBmMWQzZGUzY2Y1ODRmNTRiMmQ0MzY3N2RmMmE3In19fQ==,Eye
2025-12-26T16:27:22.027591,1 Diamond,1 Player Head,"3377,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTM3ODFlYzg5NGQwNzkzZjEyZmUwN2VlYWFlZTZmYjY5YWYxMTJmNGQxM2UzN2RhN2VmNDY5ZjRiYjA2ZWQ5YSJ9fX0=,Eye (Black/Red)
2025-12-26T16:27:23.706104,1 Diamond,1 Player Head,"3376,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZGJhOGE4MDBhMGY5Y2Y3ZWJhNjQyM2E5MjVmOTZmMjYxYzQ0ODMyMWJlMzNkYTNmNzhiZjRmNTc4MGNiZGVhMCJ9fX0=,Eye (Detached)
2025-12-26T16:27:25.853875,1 Diamond,1 Player Head,"3375,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjg1ZjllNDA4NDEzNjAyNjVhOGNlMzdlOWFjN2FjNWNmNDlhMWYxMjU3ODZiMDkxZWI2NWRmZTBmMTlkMzU3MyJ9fX0=,Eye (Yellow)
2025-12-26T16:27:27.746787,1 Diamond,1 Player Head,"3374,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDhkNWZiYTdiYzhiZGRlODk0NzUwMTczZWEzMTc5NDRiOWEzOWI3YzhkNTQyYjYxNDI1MjBiZDUyNjIxIn19fQ==,Eye (Cyan)
2025-12-26T16:27:29.431586,1 Diamond,1 Player Head,"3373,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjBlMmIyZTY5N2YzYzFiN2EyNDY0ZWUyMWNiNGJmNGQ1MWQ2OGZjZTFiMzkwNzNhZmEyZmEwNDNmN2Y4OSJ9fX0=,Eye (White)
2025-12-26T16:27:30.701413,1 Diamond,1 Player Head,"3372,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTZkYTdmZGUxNjUyNzkzOTUzNjIzYzYzZGEzNjk2MTZhNTNiZDliMGQ1ZDg0ZDIyMzhhODRhOGM4MDYyMCJ9fX0=,Eye (Purple)
2025-12-26T16:27:32.871908,1 Diamond,1 Player Head,"3371,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMmQyN2YxMzBjMWFjZGQ3ODRjZWVlMmI3NWZiMTgxZmE1MmZmM2E3NTAyNDU3NGViNGFmN2ZhZjFhZTc1YmMifX19,Eye (Sauron)
2025-12-26T16:27:34.054986,1 Diamond,1 Player Head,"3370,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTNjYjhmYjc4ZjU0NTMyODBiYWE4ZWEwYmNjOGQ5NDlhZTQzMDhiMmVkNTA2NGYxNzBlY2ExNzVjMGVhNGRmOCJ9fX0=,Eye Monster (Red)
2025-12-26T16:27:35.533230,1 Diamond,1 Player Head,"3369,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMWI0ODU5ZGIyOGYwYjdmYjllYWMwZDUzOGJjNGY1NTUzMDU0NmJlNGFlZTFjMDhlYTdlYzMzYzQ1ZTIyMjM3MyJ9fX0=,Eye Monster (Blue)
2025-12-26T16:27:36.921290,1 Diamond,1 Player Head,"3368,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjc4ODNlYTQ4MDlhZjc0NWM5N2NhNzdlNzA0NDg1NDk4OTA1MTk4ZDZhZTI4MTM4YWRiZDRjNWQ0YjgxYjk0NCJ9fX0=,Golden Skull
2025-12-26T16:27:38.475343,1 Diamond,1 Player Head,"3367,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDVkZDUyNTA1MDVhYWUyMmVmZGVlYmU5NDdhMzUwZWI3N2JjODFhZjQ2MDFlYTViYTg5YjZlNGQ1MDBlYjUwIn19fQ==,Diamond Skull
2025-12-26T16:27:39.784373,1 Diamond,1 Player Head,"3366,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDJiMWIzZGI5ZTE0ZGM0YTc1NmNjZThhZGZkZDA2YThlYzVmMGM2MTk1NzRhN2I4YzEyMzMyYjVhOTFjYzg5NSJ9fX0=,Icy Skull
2025-12-26T16:27:41.028753,1 Diamond,1 Player Head,"3365,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMWIyMzY2NTg3ZmRlYmFmN2M3ZmI2YTkyNzM4ZmRlMDkzNTkzMmMyNWI4MWQyMGFlNDNhOTUxMDgwMzBiODY4NCJ9fX0=,Red Apple Skull
2025-12-26T16:27:42.471305,1 Diamond,1 Player Head,"3364,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMWE4MzYwZmNkOWZiODYyZGRlZmJiODI2ZDVkY2JiMDIwOTZjNWZjODMzZWQ3OTg2ZTY3Y2ZkYWM2NDBiZmRhOSJ9fX0=,Charred Skull
2025-12-26T16:27:43.906337,1 Diamond,1 Player Head,"3363,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNGU4YzJmYWM2YTkyZDZhNTdjOWI2MGU3NTc3NmVkZGU1N2UzMTYwZjJkMTAxYjMyNzk3MTk4YmJjMTljZGU5NCJ9fX0=,Green Apple Skull
2025-12-26T16:27:45.403207,3 Iron Ingot,1 Player Head,"3362,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzVkNWNhZTdlZDJmOTVjMGI3Y2ExMWYwMTQwNjQ5MDEzMjAwN2RhY2IzZDhiZTBkOWUxNjIwMTg3NDViMDFkMiJ9fX0=,Blood Stricken Skull
2025-12-26T16:27:46.809041,1 Diamond,1 Player Head,"3361,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNGM1MjY5MjA2YTcwMDM5ZWJhNGZhMjE4MmVhYzI0YjRiNGU4NWZhMjNlN2JmZjIyMWE2ZjcxY2ZjYTE0NzZiMyJ9fX0=,Decayed Skull
2025-12-26T16:27:48.160402,1 Diamond,1 Player Head,"3360,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNTZjMGE1OTMyOTI5ZTU2YTM4NmQ2ZDQ5NzA4ZTllMTFjMzVjMmU5NjMzMjIyMjMyMWU3OTY2MjU4ZTk2MmYzNSJ9fX0=,Skeleton King
2025-12-26T16:27:49.554612,1 Diamond,1 Player Head,"3359,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjY4YWNiYzkyMzJhYjdhNDg0MjM4ZjBlNmY5YmU1OWU0MmViNzU2ODNmZjYxYzJmM2Y0NjQ5MGFkMTkxYSJ9fX0=,Skeletor
2025-12-26T16:27:50.934385,1 Diamond,1 Player Head,"3358,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMmUyODNmYmJhMzFmY2Q5YTMyZGZlMTkxZTk5ZjllMjFmOWZiZjVlNTI0ZTBlZTE0ZjI3ZWYxMzgxNmVjYjZhNiJ9fX0=,Witch Skull
2025-12-26T16:27:52.253618,1 Diamond,1 Player Head,"3357,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZmVjZmQyNmNmYzA4YjcwZTRlYTBiMzBhNDI1MjgwYjhiOTY1MTA3ZGZlOWZlYjFhNzM2Y2Q4YjQ4MzQ5NzcxYyJ9fX0=,Zombie Pigman Skull
2025-12-26T16:27:53.504296,1 Diamond,1 Player Head,"3356,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZmUxYzQ1NzVhMTRlZGRlYjQxZDFjMGNmNzZhOGM2OWZmZGUwYzc5NGIxZTc0YzUyN2M5NmE1ZTM2Y2M3NWE5YiJ9fX0=,Villager Skull
2025-12-26T16:27:54.677721,1 Diamond,1 Player Head,"3355,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZWUzMTNlNWFiY2I5YzhmZmNmNDE1MDE2YWFmODcyOGJmZDQyMTgxNjRiZGI3MjQ3ODgzYzUyNmFhOTI0ZGE4OSJ9fX0=,Vindicator Skull
2025-12-26T16:27:55.900305,1 Diamond,1 Player Head,"3354,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTg3ZTBkNWM2ODJkMTk3YjQ5OWZmYzg3ODA3MTVkYWVlMTk2YjkxMjg0YTRmMzQ5OGRlZTc2M2NhMWRhNDdjMCJ9fX0=,Bloody Pumpkin
2025-12-26T16:27:57.973977,1 Diamond,1 Player Head,"3353,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZWVlYTVmZjgzN2QxYWNmYmY1YmFjNjIzOWNmM2NjOTI2N2Q3YzVmNzI3MjgxZDk1NmRkMmU4NGEzZTFjOGM4NiJ9fX0=,Bloody Melon
2025-12-26T16:27:59.296088,1 Diamond,1 Player Head,"3352,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMzc2NTNjZjQ2MjIyYjBkOGUxMTQ1ZWRjNmY5YTY3NjE2ZDllMWQ5YmM5MDA1NDhmMTkxMDI2ZjdkZTFmYzkifX19,Jack-o-Lantern (Orange/Yellow)
2025-12-26T16:28:03.905279,1 Diamond,1 Player Head,"3351,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMzVkYTNhMWRjNGYyMzU5YzliMWU0M2Q5MjUzMTk2ZTZhYjVhMmQyNDg0N2EwMzg1N2NkN2I4M2Y2ODU0YWU1ZCJ9fX0=,Jack-o-Lantern (White)
2025-12-26T16:28:05.271599,1 Diamond,1 Player Head,"3350,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMjI3MDQyOTM0YjJhNGIwNDZmODdlZDA5MDVmZDA5MmE4OTNhZmZjNWRiZWUwOTU1NjQzNjliY2M2YmVhYWJiIn19fQ==,Jack-o-Lantern (Brown)
2025-12-26T16:28:06.581488,1 Diamond,1 Player Head,"3349,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjhjZTRkMjY4OTU2YmY0NzA4NjNiMGM4NTk1ZGM1ZjA2OTRkNjA0YmNiYzg1OWU2ZTY2MThmYTMwMTJkMGUwYyJ9fX0=,Jack-o-Lantern (Light Blue)
2025-12-26T16:28:07.824758,1 Diamond,1 Player Head,"3348,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTIzYjBjN2YyMTNmZDUxZGQ4ODhlYTJjZmNjZGQ3YTI4YjI0N2E5ZDQ4ZmM1NDk3YjkzNDNmYmNhZGE3NjMyMyJ9fX0=,Jack-o-Lantern (Cyan)
2025-12-26T16:28:09.969790,1 Diamond,1 Player Head,"3344,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZThhNDhiZDhiZDVmYjNmNjhlOGJhMTI0YjBiOWU0M2MzMDdiNThkYWYwMWIyMDA1NGViOGQ1Mzk3NzU4OGExYiJ9fX0=,Decapitated Zombie Pigman
2025-12-26T16:28:11.348185,1 Diamond,1 Player Head,"3343,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNTkxMDkwMTgzODE2YWJjZjAwMTM2ZmJiZGIxYTg2MWZlZGJmNzI1ZDI3OWQ2NDYxOTc5ZTlhMDcwYzc2NGJkOSJ9fX0=,Decapitated Alex
2025-12-26T16:28:12.564238,1 Diamond,1 Player Head,"3342,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjIyNDk5ZTIyMDhiNjYwNzEzNzc0MWFkMmNjMDk4OWEwYTZiMTQyZDIwMmUwY2E4M2YwYzI5MTZlNTI3MjRhMyJ9fX0=,Decapitated Steve
2025-12-26T16:28:14.491902,1 Diamond,1 Player Head,"3341,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvN2M1MjM4ODUyNDZkYjY4MmNmN2MxMzk2OTBjYThjOWU2NjMxOWVkYzg2NDhlNDQ0ZGM3MzU3MzA2MDc0YTI3NCJ9fX0=,Decapitated Villager
2025-12-26T16:28:15.875418,1 Diamond,1 Player Head,"3340,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNmM3ZTExNDNiZDBmYWM0M2NlYjk5OTQzYWJiYzhlN2RmMGRiMzU2MTNjYTY3YmJlNjA5MDBmY2Y1YWNlODRhYSJ9fX0=,Decapitated Witch
2025-12-26T16:28:17.414250,1 Diamond,1 Player Head,"3339,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjJhMWZkMmQ3Y2ZiZGQyYThkOWIzZjgxZjczMTI3MDViODlhNDRkMzhiODQxMDExYTdlNzllYTZiOWJjODU4NCJ9fX0=,Decapitated Zombie
2025-12-26T16:28:18.679030,1 Diamond,1 Player Head,"3338,59,5090",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjk2YTAwMmZkNmRhMGNiNDI3YWUzNWNiZGZhMjg2Y2NmNTIwMTFiYWE3Y2FlZGRhOTRkNjRjZGExOThiNWFhYyJ9fX0=,Decapitated Enderman
2025-12-26T16:28:19.978706,1 Diamond,1 Player Head,"3337,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTJmMzExZmQzZjkyOGM2MDg3Zjk5Y2JkNzNiNzlmYmZhOWFmZGVjNGE3NWRiN2NmNjA0NmQ2NGI0OTI2M2EyMiJ9fX0=,Decapitated Cave Spider
2025-12-26T16:28:21.362859,1 Diamond,1 Player Head,"3336,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTdjNzkxY2IwNzk3ZGRkMTAzOTUyYjU0OGQzZDU2MGE3NzJiNGU5NDZjYzA5NjQzODU3Y2ViZGFhOWQxYmNjNCJ9fX0=,Decapitated Spider
2025-12-26T16:28:23.082966,1 Diamond,1 Player Head,"3335,59,5090",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjMwYjMyYWYxYTBiMjYyYmIxOWQ4YWUwMTAxYTFiNTYyMTk4N2ExM2ViMmEwOTM3Njc4YzhlZTg0ZTRkMGRlNCJ9fX0=,Decapitated Creeper
2025-12-26T16:28:32.488161,1 Diamond,1 Player Head,"3385,56,5088",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjgwMzJjYWIyOTE4YjRiZGE4Njc3ZjRkY2YzZmFmZjViZmIxNGYxYjM2OWQ1NGFmNmVlZDVkODBiNmFlODg3MyJ9fX0=,Copper Chest (Open)
2025-12-26T16:28:34.073579,1 Diamond,1 Player Head,"3385,56,5087",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTg4NzAxM2MzZjk4MTM5ZTRmMmMxZDdjNmM3ZWY4NjJmZGFmMzU3YzExYmU3YjI0MTEyMTc0M2FkYmFiNmM0MyJ9fX0=,Flesh Monster Chest (Closed)
2025-12-26T16:28:35.601209,1 Diamond,1 Player Head,"3385,56,5086",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTdlMmMwZGM2ZTQwYjM3NDUzMTRhODYwZjQ3OTgwYzJkYjg2MGM4ZDkwNDNjNmNlMjEzZDI3YTJkYWM4YzliMyJ9fX0=,Copper Chest (Closed)
2025-12-26T16:28:37.038715,1 Diamond,1 Player Head,"3385,56,5085",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvM2Y1OTg0MjQ1MmIwMzkyNGZkMGU5Y2RjYjJjNGNmMDc3OTU1NWYyYjBmNGMwMTQ5MTZiZTk2NGZmMDhlYzExMCJ9fX0=,Flesh Monster Chest (Open)
2025-12-26T16:28:46.545370,1 Diamond,1 Player Head,"3385,56,5084",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTE5YzEyNTQzYmM3NzkyNjA1ZWY2OGUxZjg3NDlhZThmMmEzODFkOTA4NWQ0ZDRiNzgwYmExMjgyZDM1OTdhMCJ9fX0=,Mimic
2025-12-26T16:28:47.965625,1 Diamond,1 Player Head,"3385,56,5083",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjI1NDQwZTc2YWU2NmU1OTI0MDA5OTljYzUzNTRiY2UyZTNmYzQwYjJiN2Q2NjMyOTZhZDdjYTNmNTE4ODlhMSJ9fX0=,Skeleton Guy
